# critical-catalog-v1; Hajós / Zhou g3; seed=314159
zhou-g3-314159-82|26|0,2;0,3;0,4;0,5;0,19;1,2;1,5;1,25;2,3;2,13;2,16;2,20;2,21;2,25;3,4;4,8;4,9;5,6;6,7;6,8;6,9;6,10;6,11;6,12;7,8;7,12;9,10;10,11;11,12;13,14;13,15;13,16;13,17;14,15;14,17;15,16;17,18;18,19;18,20;18,21;18,22;18,23;18,24;19,24;20,25;21,22;22,23;23,24|0.2703921805,0.0703568504;0.3120668415,0.5768164075;0.6034747694,0.4934421374;0.4651429210,0.3233653239;0.3560274266,0.1875606231;0.2193556065,0.4040681704;0.2437056024,0.2725710371;0.2692037411,0.1163936623;0.2720582637,0.0848938046;0.4097501708,0.2733232886;0.3170997186,0.2610397095;0.3053322269,0.1360771227;0.2630128078,0.1827350676;0.7760214077,0.7799512261;0.6688356216,0.6538226200;0.7096187514,0.6848051811;0.7335002678,0.7130559676;0.6827877742,0.8733782238;0.4815333551,0.8960652462;0.1803384507,0.6243110818;0.4883921891,0.7444961436;0.8335157856,0.8661075749;0.7406543864,0.9600000000;0.4666067766,0.9600000000;0.2142693671,0.9600000000;0.4607629009,0.6065181036
zhou-g3-314159-96|24|0,1;0,2;0,3;0,6;0,7;0,9;0,12;1,3;1,4;1,10;1,12;1,13;1,23;2,3;2,9;4,5;4,7;4,8;4,23;5,6;5,8;6,9;7,8;10,11;10,13;10,14;10,15;10,19;10,20;10,22;10,23;11,14;11,20;12,22;13,14;15,16;15,17;15,18;15,19;15,21;15,22;16,17;16,21;17,18;18,19;20,21|0.2200670661,0.4156774024;0.4236555765,0.1547619966;0.2714534673,0.3505910857;0.2413722048,0.3883846538;0.4967259624,0.3605964394;0.4477509184,0.2425823302;0.3869150908,0.2102072958;0.3128929331,0.5012207214;0.3766102808,0.4393476079;0.3360700273,0.2699955757;0.7705812817,0.3903529669;0.9600000000,0.3614327682;0.0979790751,0.3579748610;0.7654622707,0.0434839774;0.9600000000,0.1274853513;0.7198265536,0.7348716714;0.7058992585,0.9339735941;0.7635077763,0.8754633884;0.8633872281,0.7705056314;0.9052070861,0.6147291052;0.9600000000,0.6733947435;0.6874636002,0.9600000000;0.4653961447,0.6078159513;0.6127082409,0.2879914289
hajos-314159-103|35|0,1;0,2;0,3;0,4;0,5;0,6;0,7;0,8;0,27;1,2;1,9;2,17;2,21;3,4;3,16;4,5;5,6;6,7;7,8;8,9;9,23;9,24;10,11;10,12;10,13;10,14;10,15;10,16;10,20;10,21;10,22;11,15;11,21;12,13;12,22;13,14;14,15;16,17;16,18;16,19;16,20;16,22;17,18;18,19;19,20;23,24;23,25;23,26;23,27;24,25;25,26;26,30;26,31;27,28;28,29;28,30;28,31;28,32;28,33;28,34;29,30;29,34;31,32;32,33;33,34|0.2617320678,0.6607751652;0.4094300377,0.1997801906;0.5900850631,0.4320300344;0.4810905037,0.8428869892;0.2866593447,0.9566081349;0.1360678089,0.9600000000;0.0400000000,0.8932478950;0.0400000000,0.7457090865;0.0400000000,0.5054842323;0.0400000000,0.1013968050;0.9517002097,0.7320183343;0.9600000000,0.6460840801;0.9190889843,0.9600000000;0.9600000000,0.9600000000;0.9529311198,0.7591235764;0.9600000000,0.8637397834;0.7892006719,0.6755769238;0.7631697203,0.4535810756;0.8831774549,0.4376562456;0.9516441746,0.4949503800;0.9499247781,0.5792915375;0.9600000000,0.4284673033;0.8258872671,0.9404062303;0.0416528372,0.3112930927;0.0419000019,0.2188116517;0.0440199595,0.1388650379;0.0783113810,0.1139915075;0.1204073269,0.4969153580;0.2054373364,0.2810954037;0.1236210759,0.1316925288;0.0737610784,0.2611240395;0.3486046848,0.1867647507;0.3076274080,0.1824713483;0.2481903274,0.1641705115;0.1824970019,0.1466586210
hajos-314159-104|32|0,1;0,3;0,4;0,5;0,17;0,18;1,2;1,5;2,3;2,19;3,4;4,5;6,7;6,8;6,10;6,11;6,12;6,13;6,16;6,24;6,25;6,26;6,28;6,29;6,30;6,31;7,8;7,11;8,9;9,10;9,27;10,11;12,14;12,15;12,16;12,17;12,20;12,21;12,23;12,24;13,21;13,27;14,15;14,23;15,16;17,18;17,19;17,20;17,22;17,23;18,22;19,20;21,22;24,25;25,31;26,27;26,29;28,29;28,30;30,31|0.2441203677,0.6335776486;0.2465140104,0.5438973242;0.2077582300,0.3413178396;0.2192200249,0.4324755382;0.2301418831,0.5004262583;0.2423662599,0.5896075460;0.7365522285,0.3387989977;0.8418738034,0.5073049615;0.9260318653,0.6234577684;0.8914096735,0.8720670730;0.8435152625,0.7015092788;0.8583006159,0.5775786675;0.1780650105,0.1090556551;0.6237390809,0.7357674472;0.2294662527,0.1375385720;0.3152939996,0.1722988446;0.4559779769,0.2275786649;0.2810666142,0.3908221817;0.3351052772,0.6777187545;0.1987945333,0.2599942885;0.1904459791,0.1937606843;0.2485676051,0.6756570653;0.4068599484,0.6927376215;0.1909885180,0.1324597826;0.5449971392,0.0400000000;0.7575215469,0.0400000000;0.9600000000,0.6590016934;0.8699735164,0.9566562349;0.9600000000,0.2060838123;0.9600000000,0.3825728920;0.9600000000,0.0812542883;0.8934156541,0.0400000000
hajos-314159-107|39|0,1;0,2;0,3;0,4;0,5;1,2;1,5;2,3;3,4;4,8;4,9;5,6;6,7;6,8;6,9;6,10;6,11;6,19;7,8;7,12;9,10;10,11;11,12;12,13;12,14;13,14;13,15;13,17;13,18;13,19;13,38;14,15;15,16;16,17;16,20;16,22;17,18;18,19;20,21;20,22;20,23;20,24;21,22;21,24;22,25;22,28;22,29;22,38;23,24;23,27;25,26;25,27;25,28;25,29;25,30;25,34;25,35;25,37;26,29;26,35;27,37;28,38;30,31;30,32;30,33;30,34;30,36;30,37;31,32;31,36;32,33;33,34;35,36|0.5534017284,0.2875925261;0.6185953820,0.2373098432;0.6764927277,0.2468908151;0.6590513925,0.3156458545;0.6274981457,0.3584106940;0.5595693889,0.2289956003;0.5282426716,0.2184800483;0.5252754177,0.4129363976;0.5312869132,0.3663485808;0.7244744852,0.2499245454;0.7585454853,0.2495845713;0.7822125533,0.2491731152;0.7160210339,0.3165973359;0.5553534019,0.4467872579;0.7986180706,0.2550644548;0.8061363540,0.2516051790;0.4622993337,0.2067957646;0.2895196808,0.3834178705;0.3397016889,0.3883540473;0.3784249774,0.2991170768;0.6325162539,0.0841459398;0.5292364221,0.0400000000;0.2768801562,0.3352111992;0.9121711113,0.3529732877;0.8650013521,0.0400000000;0.2543579132,0.7494903969;0.0400000000,0.8104243028;0.6528687620,0.7077231109;0.2651146083,0.6066571014;0.0400000000,0.5935345538;0.3088224006,0.9519373171;0.4786186763,0.9593288557;0.3713097633,0.9590855190;0.1968834052,0.9584055235;0.1331560257,0.9559472348;0.0970484041,0.9600000000;0.5000598954,0.9600000000;0.4785691528,0.8660157259;0.2859966985,0.5163250723
hajos-314159-109|37|0,1;0,2;0,3;0,4;0,28;1,2;1,5;2,3;3,4;4,8;4,9;5,6;5,26;5,27;6,7;6,8;6,9;6,10;6,11;6,19;7,8;7,12;9,10;10,11;11,12;12,13;12,14;13,14;13,15;13,16;13,17;13,18;13,19;14,15;15,16;16,17;17,18;18,19;20,22;20,23;20,24;20,25;20,26;20,29;20,30;20,32;20,33;21,25;21,30;21,36;22,23;22,32;23,24;24,25;25,33;25,34;25,35;25,36;26,27;26,28;26,29;26,31;26,32;27,31;28,29;30,31;33,34;34,35;35,36|0.2977494858,0.1192279422;0.7098762016,0.0400000000;0.4768475457,0.0858822334;0.3343797930,0.1142534553;0.3882600173,0.1129039638;0.8285055765,0.3764222704;0.6028254530,0.2939207113;0.3451073778,0.3230185479;0.3287736690,0.3781984984;0.7259946543,0.0896451659;0.7025292180,0.1257999453;0.7057898684,0.0938831855;0.5200272979,0.1072350065;0.4882433846,0.1762144978;0.5866031468,0.1056417058;0.6447174821,0.1019966215;0.6370316256,0.1997008497;0.5077192254,0.2810981171;0.4116873268,0.2671922276;0.3748172291,0.2976527998;0.5327001554,0.9600000000;0.9574338755,0.9067869865;0.5862682707,0.8831686306;0.5575004301,0.9339952491;0.6378498108,0.9501096454;0.7696448498,0.9541298184;0.6668897133,0.6653133484;0.9600000000,0.5701540349;0.3404631541,0.5372939050;0.3744102137,0.7807570880;0.9600000000,0.9600000000;0.9600000000,0.7417002590;0.6224593372,0.8044745063;0.5584969597,0.9594726263;0.6808811252,0.9591443354;0.8482872259,0.9588243013;0.9318465129,0.9576942712
zhou-g3-314159-122|37|0,1;0,2;0,3;0,4;0,5;0,6;0,7;0,8;0,9;1,2;1,9;2,17;2,21;3,4;3,16;4,5;5,6;6,7;7,8;8,9;10,11;10,12;10,13;10,14;10,15;10,16;10,20;10,21;10,22;10,23;10,24;10,25;10,26;11,15;11,21;12,13;12,22;13,14;14,15;16,17;16,19;16,20;16,26;16,33;17,18;18,19;18,36;19,20;19,27;19,32;19,35;19,36;22,24;23,24;23,25;25,26;27,28;27,29;27,30;27,31;27,35;27,36;28,30;28,31;29,30;29,35;31,32;31,33;31,34;32,34;33,34|0.0695856698,0.2287132606;0.1667689125,0.0400000000;0.3555371555,0.1454351027;0.0951399457,0.5708977287;0.0400000000,0.4452338691;0.0400000000,0.3210203534;0.0400000000,0.1552137725;0.0400000000,0.0913158137;0.0400000000,0.0552356816;0.0400000000,0.0400000000;0.7732469076,0.8104498649;0.9600000000,0.6129744032;0.9105337522,0.9600000000;0.9449953891,0.9600000000;0.9600000000,0.9600000000;0.9600000000,0.7913100333;0.4592306620,0.6972469330;0.2787626819,0.3799726467;0.3965935324,0.1773756404;0.5870545443,0.3861147098;0.7079733408,0.6241094750;0.7634756730,0.4250129700;0.8563749112,0.9600000000;0.6824761677,0.9600000000;0.7780081343,0.9600000000;0.5900334383,0.9600000000;0.4995677938,0.9600000000;0.4118810317,0.3005094650;0.3952878308,0.4309832727;0.5183230274,0.3584992063;0.5380110630,0.4241545363;0.3669242881,0.5234880529;0.5126587160,0.5494796869;0.4144017535,0.6142108715;0.4504295681,0.6559019101;0.4481902968,0.3189290585;0.4286067299,0.2156383385
hajos-314159-124|36|0,1;0,2;0,4;0,5;0,6;0,7;0,10;0,19;0,20;0,21;0,23;0,24;0,25;0,26;1,2;1,5;2,3;3,4;3,22;4,5;6,8;6,9;6,10;6,15;6,16;6,18;6,19;6,27;6,28;6,29;6,31;6,32;6,33;6,34;6,35;7,16;7,22;8,9;8,18;9,10;11,12;11,13;11,14;11,15;11,17;11,18;11,30;12,13;12,17;13,14;14,15;16,17;19,20;20,26;21,22;21,24;23,24;23,25;25,26;27,28;27,35;28,29;29,30;30,31;31,32;32,33;33,34;34,35|0.7621049260,0.3280934078;0.8801758312,0.5712007287;0.8907143194,0.6782126726;0.8748958182,0.8178857384;0.9341218129,0.6126054552;0.8617185194,0.4996695336;0.2164531546,0.1532146615;0.5926749449,0.6925123726;0.3502390786,0.2074143281;0.4222313164,0.2262061444;0.5253901040,0.2561259612;0.2443924909,0.6355422514;0.3760539601,0.6683605415;0.2917224368,0.6612111617;0.1506021748,0.6319513670;0.1695612216,0.4934664547;0.1456717617,0.6518366646;0.4197976640,0.6745822739;0.3574489613,0.3898575053;0.5866470724,0.0400000000;0.8098595061,0.0400000000;0.9600000000,0.5338500250;0.8641504502,0.8729406631;0.9600000000,0.1951705075;0.9600000000,0.3268494433;0.9600000000,0.1036893533;0.9600000000,0.0400000000;0.2180021851,0.1692465169;0.2258117490,0.2270458966;0.2572003123,0.3737284887;0.2027913523,0.5476257387;0.1822642114,0.4261314398;0.1922833895,0.3634555806;0.2034847190,0.3077312721;0.2118757180,0.2621258231;0.2171398164,0.1945071834
zhou-g3-314159-127|20|0,1;0,2;0,3;0,4;0,6;0,7;0,9;1,3;1,4;2,3;2,9;4,7;4,8;4,16;5,6;5,8;5,19;6,9;6,10;6,14;6,15;6,19;7,8;10,11;10,12;10,13;10,14;10,15;10,16;10,17;10,18;11,12;11,18;12,13;13,14;15,19;16,17;17,18|0.7669263947,0.2115436582;0.7471091842,0.0400000000;0.9600000000,0.1741099645;0.9600000000,0.0400000000;0.4338207010,0.0741585070;0.4750850541,0.3625987810;0.6638479230,0.5797445010;0.5361200188,0.1239001894;0.3610830256,0.1752802415;0.9600000000,0.4023693922;0.3041368258,0.7844580707;0.1133736863,0.9600000000;0.2618046504,0.9600000000;0.4619992789,0.9600000000;0.6296035818,0.9116294279;0.4716660526,0.6734630911;0.1498407449,0.4294215112;0.0400000000,0.7045634253;0.0400000000,0.9600000000;0.5167036628,0.5229410970
hajos-314159-128|31|0,1;0,2;0,4;0,5;0,6;0,7;0,8;0,9;0,13;0,14;1,2;1,9;2,3;3,4;3,10;4,5;5,6;6,7;7,8;8,9;10,12;10,13;10,14;10,15;10,19;10,20;10,22;10,23;11,14;11,20;11,26;12,13;12,22;14,23;14,24;14,25;14,26;14,27;14,28;14,29;14,30;15,16;15,17;15,18;15,19;15,21;15,22;16,17;16,21;17,18;18,19;20,21;23,24;24,30;25,26;25,28;27,28;27,29;29,30|0.4485614545,0.5821498362;0.4697210359,0.4247359833;0.4885440262,0.3375436800;0.3283933191,0.2205964774;0.3179741486,0.3535989003;0.3382706014,0.3811106149;0.3708039213,0.4286548239;0.4066803710,0.4841040938;0.4459536571,0.5160920495;0.4497339145,0.5539781463;0.3310674229,0.1689342198;0.7230271558,0.5712112332;0.4235078490,0.1651545949;0.5177591589,0.2609887793;0.2888657810,0.7188633233;0.6989884241,0.1232665377;0.8649461461,0.1328582231;0.8669008255,0.0910481765;0.7994874442,0.1008817629;0.6137382905,0.1287122249;0.8856414394,0.0877259798;0.8438428902,0.2032669983;0.5325165204,0.1481387422;0.0647826064,0.4732354462;0.0400000000,0.7078604602;0.4381047267,0.9600000000;0.5993536471,0.8716434403;0.1400805112,0.9600000000;0.2746623083,0.9600000000;0.0400000000,0.9600000000;0.0400000000,0.8644415866
zhou-g3-314159-140|40|0,1;0,2;0,3;0,4;0,6;0,7;0,29;1,2;1,7;2,3;3,4;4,5;5,6;5,12;5,27;5,28;5,30;5,32;5,34;6,7;8,9;8,10;8,12;8,13;8,22;9,10;9,13;10,11;11,12;11,33;12,13;12,22;12,23;12,33;12,34;12,36;12,37;12,39;14,15;14,16;14,18;14,19;14,20;14,21;14,26;15,16;15,21;16,17;17,18;17,22;17,31;18,19;19,20;20,21;22,23;22,24;22,25;22,26;22,30;22,31;23,24;24,25;25,26;27,28;27,32;28,29;29,30;31,32;33,39;34,35;34,37;34,38;35,36;35,38;36,39;37,38|0.3134952129,0.1483083756;0.1812544981,0.1403330860;0.2270347315,0.1314358721;0.2754149205,0.1206581741;0.3350447431,0.1036896953;0.1475875787,0.1455617387;0.1975315945,0.1643665852;0.1595070962,0.1470232388;0.5840909727,0.6843576624;0.5272746651,0.6917957373;0.5771529939,0.5598329596;0.4189833748,0.5384267587;0.3772154084,0.7534622800;0.4576793379,0.7229549336;0.9136175164,0.5029016072;0.9424278131,0.4095189832;0.9531973057,0.3619591954;0.9600000000,0.3437514222;0.8683061840,0.7050831643;0.8755767398,0.6756864077;0.8970872199,0.5878403292;0.9117022909,0.5303947754;0.7315989616,0.6398609804;0.6303008751,0.9454161960;0.8300937426,0.9600000000;0.9598983104,0.9112999752;0.8545113470,0.7655625309;0.4439462103,0.0715471986;0.3966549853,0.0867777192;0.5207882676,0.0647483430;0.4999027781,0.2906228620;0.7926405952,0.2551631684;0.5624815473,0.0400000000;0.2770700158,0.4697220735;0.2856344444,0.5093132816;0.3101942557,0.5685349408;0.3613001390,0.7091126816;0.3689040801,0.7307103710;0.3467851473,0.6711218700;0.3343347221,0.6321536551
hajos-314159-148|39|0,1;0,2;0,3;0,4;0,5;1,5;1,9;1,10;1,12;1,13;1,37;1,38;2,3;2,27;3,4;4,5;6,7;6,8;6,9;7,8;7,9;8,29;9,27;10,11;10,13;10,14;10,15;10,16;10,31;11,12;11,16;12,38;13,14;14,15;15,16;17,18;17,19;17,20;17,21;17,22;17,23;17,24;17,25;17,26;18,19;18,26;19,32;19,36;20,21;20,31;21,22;22,23;23,24;24,25;25,26;27,28;27,29;27,30;27,31;27,35;27,36;27,37;28,30;28,36;29,30;31,32;31,33;31,34;31,35;32,33;33,34;34,35;37,38|0.1692202953,0.4885788711;0.2496700787,0.2767564822;0.1279034408,0.5886485653;0.2235269706,0.3609799708;0.2068574510,0.3944504573;0.1779150783,0.4662045579;0.0400000000,0.8668064618;0.0419134932,0.8070898731;0.0400000000,0.9600000000;0.0400000000,0.6244309854;0.5696429881,0.0408977920;0.5793304018,0.1456739203;0.3906227213,0.1814902013;0.4370905374,0.1412680184;0.5112216243,0.0895835216;0.5582194260,0.0552848228;0.5693903118,0.0832678617;0.9600000000,0.8567317483;0.7903786024,0.9247584403;0.7095068912,0.9600000000;0.9600000000,0.5354995867;0.9578811176,0.6182485518;0.9549639065,0.6897352745;0.9523597249,0.7554490322;0.9508261780,0.8165994328;0.9149257686,0.8678775209;0.8562777635,0.8942255596;0.3000987238,0.7416495086;0.3074593144,0.9600000000;0.1060445426,0.9600000000;0.1951842350,0.9600000000;0.6272134030,0.4906888776;0.7038144616,0.7627792984;0.6686839546,0.6611485015;0.6242749190,0.5850146625;0.4947813234,0.6625373882;0.4601182958,0.9600000000;0.3194689487,0.4543942914;0.3220727758,0.2400195152
zhou-g3-314159-150|27|0,1;0,2;0,3;0,4;0,5;0,7;0,26;1,2;1,7;2,3;3,4;4,5;5,6;5,11;5,14;5,24;5,26;6,7;6,20;8,9;8,10;8,11;8,12;8,13;9,10;9,13;10,14;11,12;11,18;12,13;14,15;14,16;14,17;14,18;14,19;14,23;14,25;15,16;15,25;16,17;17,18;19,20;19,21;19,22;19,23;19,24;19,25;20,21;21,22;22,23;24,26|0.6077855326,0.1804661519;0.6832549039,0.1488874218;0.4741736252,0.2862408629;0.5366668819,0.2342333358;0.4992951006,0.2597278281;0.4377046075,0.3012690391;0.7746474255,0.2102092659;0.7960552610,0.0755927685;0.2796798562,0.6930737870;0.3247428611,0.7406813491;0.4814028207,0.8496792924;0.2280686617,0.6320146011;0.3783394431,0.8457266729;0.3540628313,0.7962258615;0.7174608553,0.7406656751;0.9600000000,0.9600000000;0.8498919436,0.9600000000;0.6775708994,0.9600000000;0.4542053101,0.9600000000;0.9600000000,0.4620078868;0.8848107735,0.2891840309;0.9207665116,0.3862544777;0.9080921352,0.5058004123;0.8347244023,0.5969410577;0.7845469047,0.0400000000;0.9600000000,0.7743951867;0.7144725459,0.0953045476
zhou-g3-314159-151|33|0,1;0,2;0,15;1,2;1,3;1,10;1,11;1,12;1,13;1,14;1,15;1,16;1,17;1,18;1,32;2,3;3,32;4,5;4,7;4,8;4,9;4,31;5,6;5,9;5,12;5,19;5,25;5,26;5,27;5,28;5,30;5,31;6,7;6,25;7,8;8,9;10,11;10,18;11,25;11,29;12,13;13,14;14,32;15,16;16,17;17,18;19,20;19,21;19,22;19,23;19,24;19,28;19,29;19,30;20,24;20,29;21,22;21,30;22,23;23,24;26,27;26,31;27,28|0.1393686730,0.0400000000;0.2817219703,0.1636682856;0.0400000000,0.0400000000;0.0400000000,0.0749433573;0.8467671271,0.6154068011;0.5895179650,0.7020931964;0.6158042390,0.5003440363;0.7414386856,0.4520091682;0.7873110797,0.5294749015;0.7668497866,0.6150516750;0.6057289405,0.0400000000;0.6472761232,0.3031508550;0.2660346950,0.4717309611;0.0520671116,0.3695171318;0.0400000000,0.2526760416;0.2877794939,0.0400000000;0.5135358300,0.0400000000;0.4833241607,0.0594568358;0.4390023032,0.0900433555;0.5936400114,0.9473187939;0.9377767623,0.9600000000;0.2443586919,0.9600000000;0.3308446096,0.9600000000;0.4966120450,0.9600000000;0.7869573877,0.9600000000;0.5184695912,0.4591527709;0.7772005824,0.7933318164;0.6985584496,0.8561598588;0.6326828951,0.9054309045;0.9043595821,0.6967689156;0.3825816811,0.8971236444;0.8531029897,0.7327112544;0.0400000000,0.1522924163
zhou-g3-314159-163|33|0,1;0,2;0,3;0,4;0,5;1,2;1,5;2,3;3,4;4,8;4,9;5,6;6,7;6,8;6,9;6,10;6,11;6,12;6,13;6,14;6,15;6,16;6,17;6,32;7,8;7,12;9,10;10,11;11,32;12,17;13,14;13,32;14,15;14,18;14,21;14,22;14,31;15,31;16,17;16,20;18,19;18,20;18,21;18,22;18,23;18,27;18,28;18,30;19,22;19,28;20,30;21,31;23,24;23,25;23,26;23,27;23,29;23,30;24,25;24,29;25,26;26,27;28,29|0.8294618838,0.0455120759;0.9418009061,0.0431356246;0.8976886697,0.0411338651;0.7008990400,0.0404271594;0.6633683869,0.0400000000;0.8011976837,0.1120376668;0.5976006552,0.2304005823;0.9600000000,0.2128308299;0.9600000000,0.0400000000;0.5197315752,0.0400000000;0.4194084418,0.0400000000;0.3324132459,0.0400000000;0.9438584915,0.3348955913;0.2604273895,0.2109213839;0.2572272228,0.4642786125;0.4034814528,0.3830219549;0.7511301271,0.5425416521;0.8585830145,0.4264427854;0.2935206860,0.8057631752;0.0400000000,0.9146308768;0.6384765662,0.7929851484;0.2813460710,0.6344863276;0.0400000000,0.6989639469;0.4046790146,0.9522186023;0.4937367935,0.9591559476;0.3436293322,0.9587255464;0.2572747819,0.9585205381;0.1859414095,0.9562523163;0.1361896124,0.9600000000;0.5257874658,0.9600000000;0.6104569689,0.9600000000;0.3050437259,0.5212772453;0.2489013839,0.0400000000
zhou-g3-314159-165|32|0,1;0,2;0,3;0,6;0,7;0,9;0,12;1,3;1,4;1,12;1,13;1,23;1,31;2,3;2,9;4,5;4,7;4,8;4,23;5,6;5,8;6,9;7,8;10,11;10,13;10,14;10,15;10,19;10,20;10,22;10,23;10,26;11,14;11,20;12,22;13,14;13,24;13,25;13,26;13,31;15,16;15,17;15,18;15,19;15,21;15,22;16,17;16,21;17,18;18,19;20,21;24,25;24,27;24,28;24,29;24,30;24,31;25,30;26,27;27,28;28,29;29,30|0.2794840723,0.5643402491;0.3318674135,0.1905483548;0.2880079372,0.5062662368;0.2838594613,0.5338068786;0.3982007330,0.2675855090;0.3337705335,0.2111235233;0.3080650719,0.3845476864;0.3229782955,0.3311357023;0.3329483404,0.2490950148;0.2981026477,0.4414339095;0.7808684370,0.6350721163;0.9600000000,0.7372325382;0.1279642313,0.5338830935;0.8338097979,0.1817932821;0.9600000000,0.4824987121;0.6729447036,0.8763917239;0.5827668031,0.9577776750;0.6928136258,0.9575874418;0.8163320827,0.9565136777;0.8669066733,0.8859506208;0.9022271949,0.9592854986;0.5350373926,0.9600000000;0.4391532405,0.7581676606;0.5407530297,0.4116381762;0.7018989130,0.1906771962;0.8110426555,0.1855006995;0.7993967647,0.4420706430;0.8020666616,0.3531464177;0.8150657023,0.2801338005;0.8247070288,0.2215044232;0.7608593446,0.1928848558;0.5715381122,0.1884593429
hajos-314159-170|15|0,1;0,2;0,4;0,5;0,6;1,2;1,5;2,3;3,4;3,10;3,11;4,5;6,7;6,8;6,9;6,10;6,11;6,12;6,13;6,14;7,8;7,14;8,9;9,10;11,12;12,13;13,14|0.5537661481,0.4467007003;0.5773979865,0.2232598736;0.6770953102,0.3085763475;0.5113767129,0.1441403694;0.3954971783,0.3477760529;0.4681889313,0.2403549058;0.6027067341,0.7649033327;0.7867004078,0.9600000000;0.9600000000,0.9600000000;0.9600000000,0.7284505173;0.8451580465,0.4616730462;0.2741848063,0.5383847595;0.1918772252,0.8149436356;0.3147589376,0.9600000000;0.5420583059,0.9600000000
zhou-g3-314159-183|16|0,1;0,2;0,3;0,4;0,5;0,6;0,7;1,2;1,7;2,3;3,4;4,5;4,8;4,12;4,13;4,15;5,15;6,7;6,14;8,9;8,10;8,11;8,12;8,13;8,14;9,10;9,14;10,11;11,12;13,15|0.7472408483,0.2383108490;0.9380875982,0.0400000000;0.9600000000,0.1855938801;0.9600000000,0.4502204422;0.6229510057,0.6253939726;0.6642796229,0.4157364690;0.3842384044,0.0834432574;0.6582326909,0.0400000000;0.2344851511,0.7384743911;0.0400000000,0.6373874064;0.0400000000,0.9156906298;0.1720562069,0.9600000000;0.4373485665,0.9600000000;0.4130478740,0.6608256169;0.0916143724,0.3676364290;0.4718751226,0.4695910673
hajos-314159-184|38|0,1;0,2;0,4;0,5;0,14;1,2;1,5;2,3;3,4;3,26;4,5;4,14;4,15;4,19;4,26;6,7;6,8;6,10;6,11;6,12;6,13;6,18;6,27;6,28;6,29;6,30;7,8;7,13;8,9;9,10;9,14;9,24;10,11;11,30;12,13;12,29;14,15;14,16;14,17;14,18;14,23;14,24;15,16;16,17;17,18;19,20;19,21;19,22;19,23;19,26;19,34;20,21;20,25;21,22;22,23;24,25;25,31;25,35;27,28;27,30;28,29;31,32;31,33;31,34;31,35;31,36;31,37;32,33;32,37;33,34;35,36;36,37|0.3992305451,0.1298277002;0.5068887835,0.0652459150;0.5529512025,0.1003064398;0.6130444435,0.1352394931;0.4829615748,0.0400000000;0.4520430249,0.0783703989;0.0738801002,0.7730262446;0.0655985079,0.6081196501;0.0571581883,0.5378548307;0.2859536397,0.5708266671;0.3335284047,0.9232431583;0.3003567950,0.9011558544;0.0808644269,0.7213036320;0.0737488965,0.6644225465;0.2735597229,0.2511182461;0.1985014931,0.0400000000;0.0400000000,0.0400000000;0.0400000000,0.1809493083;0.0400000000,0.4034101978;0.8080646035,0.2605882811;0.9115092039,0.4889759243;0.8658594085,0.3975889382;0.8196823042,0.3229550833;0.6049152375,0.2864422050;0.4864463687,0.5184494222;0.7705720099,0.7040062739;0.6818102338,0.1773869346;0.2146640155,0.8423656746;0.1676148338,0.8116838928;0.1196686743,0.7813036569;0.2597176969,0.8731563135;0.9164299182,0.8192456382;0.9600000000,0.9187264856;0.9600000000,0.8103100897;0.9600000000,0.5737810820;0.8127821896,0.9600000000;0.9085817235,0.9600000000;0.9600000000,0.9600000000
hajos-314159-191|39|0,1;0,2;0,3;1,2;1,3;2,24;3,7;3,22;4,5;4,7;4,8;4,9;4,10;4,11;4,26;5,6;5,11;6,7;6,33;7,8;7,32;7,33;7,38;8,9;9,10;10,11;12,13;12,14;12,15;12,16;12,17;12,18;12,19;12,20;12,21;13,14;13,21;14,27;14,31;15,16;15,26;16,17;17,18;18,19;19,20;20,21;22,23;22,24;22,25;22,26;22,30;22,31;22,32;22,34;22,37;23,25;23,31;24,25;26,27;26,28;26,29;26,30;27,28;28,29;29,30;32,33;34,35;34,36;34,37;34,38;35,36;35,38;36,37|0.0423794600,0.8880468837;0.0400000000,0.9535628900;0.0400000000,0.6557485815;0.2311611853,0.9165646539;0.4728879953,0.4323878172;0.3133285263,0.3447205792;0.2786395421,0.5295423722;0.3529146711,0.7003487276;0.4006964967,0.5855158339;0.4289193106,0.4999915789;0.3965991587,0.4020572375;0.3415110461,0.3648261124;0.7366892986,0.6876938144;0.8152934431,0.4245608021;0.8589135580,0.2815757140;0.8198568717,0.3560928374;0.7990757377,0.4615391665;0.7868991044,0.5127698617;0.7720041050,0.5652153911;0.7594470248,0.6091969759;0.7495060160,0.6437211320;0.7402695505,0.6756019088;0.2383263834,0.3753131760;0.1973426521,0.0400000000;0.0400000000,0.3284195434;0.0400000000,0.1278999221;0.5646107653,0.2334606558;0.7659744057,0.2273604418;0.6685074121,0.1683348212;0.5448300046,0.0940953977;0.4292873173,0.1363636394;0.4870713299,0.0570836724;0.2442378778,0.4925695845;0.3040809220,0.6020030431;0.2418171283,0.6977324884;0.2492253771,0.8777882853;0.2337915786,0.9007338859;0.2348427528,0.7345914024;0.2728158951,0.8353706516
